customer_id,age,gender,loyalty_member,join_date
C000734,25,Male,Yes,2021-03-28
C000735,45,Male,No,2025-01-04
C000736,60,Female,No,2023-02-08
C000737,43,Female,No,2025-10-23
C000738,69,Female,Yes,2024-02-27
C000739,40,Male,Yes,2022-06-22
C000740,36,Female,Yes,2022-03-28
C000741,48,Female,No,2025-03-07
C000742,61,Female,Yes,2021-11-28
C000743,37,Female,Yes,2022-07-05
C000744,26,Male,Yes,2024-01-13
C000745,30,Female,No,2025-03-12
C000746,26,Female,No,2023-02-13
C000747,23,Male,No,2025-06-09
C000748,54,Female,No,2024-02-04
C000749,28,Male,No,2023-12-30
C000750,60,Male,Yes,2021-12-08
C000751,29,Male,Yes,2024-08-12
C000752,53,Male,Yes,2021-04-29
C000753,48,Female,Yes,2024-12-07
C000754,30,Female,Yes,2025-12-31
C000755,53,Male,Yes,2021-09-05
C000756,56,Female,Yes,2024-06-20
C000757,51,Male,Yes,2024-11-03
C000758,63,Female,Yes,2021-07-24
C000759,42,Female,No,2024-02-29
C000760,27,Male,Yes,2025-03-21
C000761,33,Male,Yes,2022-09-30
C000762,36,Male,Yes,2025-03-23
C000763,47,Male,No,2023-12-26
C000764,51,Female,Yes,2023-05-25
C000765,37,Male,Yes,2022-01-28
C000766,44,Male,Yes,2026-02-02
C000767,38,Female,No,2021-07-08
C000768,38,Male,No,2022-06-22
C000769,67,Female,Yes,2022-09-04
C000770,50,Male,No,2022-10-30
C000771,49,Female,Yes,2024-03-20
C000772,57,Male,Yes,2022-05-23
C000773,23,Male,No,2022-09-10
C000774,44,Male,No,2024-04-15
C000775,40,Male,No,2022-05-26
C000776,60,Male,Yes,2022-04-23
C000777,40,Male,Yes,2024-11-18
C000778,49,Male,No,2023-11-26
C000779,51,Male,No,2025-01-06
C000780,33,Male,No,2024-02-28
C000781,27,Male,Yes,2024-12-05
C000782,27,Female,No,2022-09-29
C000783,66,Male,Yes,2021-11-21
C000784,51,Male,No,2022-07-17
C000785,49,Male,Yes,2021-07-27
C000786,67,Female,Yes,2021-12-01
C000787,38,Male,Yes,2022-04-13
C000788,36,Male,Yes,2025-10-12
C000789,42,Female,No,2024-04-18
C000790,63,Male,Yes,2022-04-13
C000791,22,Male,Yes,2025-07-20
C000792,66,Male,Yes,2021-10-12
C000793,41,Male,Yes,2025-09-07
C000794,29,Female,Yes,2021-05-16
C000795,52,Female,Yes,2024-03-07
C000796,38,Male,No,2021-05-01
C000797,34,Female,No,2025-08-23
C000798,19,Male,No,2025-03-13
C000799,37,Female,Yes,2021-11-19
C000800,67,Male,Yes,2021-06-25
C000801,23,Male,No,2024-07-24
C000802,36,Male,Yes,2023-05-08
C000803,41,Male,No,2024-11-25
C000804,42,Female,Yes,2021-06-15
C000805,34,Female,No,2022-09-03
C000806,19,Male,Yes,2024-05-23
C000807,29,Male,No,2023-07-13
C000808,64,Female,Yes,2025-07-17
C000809,39,Female,No,2024-03-12
C000810,61,Female,Yes,2025-11-23
C000811,47,Female,No,2021-03-06
C000812,70,Male,Yes,2022-05-24
C000813,64,Male,Yes,2024-01-22
C000814,34,Male,No,2024-01-05
C000815,20,Male,No,2023-10-07
C000816,47,Female,No,2024-12-03
C000817,34,Male,No,2023-08-29
C000818,70,Female,Yes,2021-05-05
C000819,57,Female,Yes,2025-02-06
C000820,59,Male,Yes,2025-04-08
C000821,29,Female,No,2025-06-18
C000822,40,Male,Yes,2021-07-31
C000823,54,Male,No,2025-05-23
C000824,50,Male,No,2025-01-02
C000825,58,Female,Yes,2022-09-05
C000826,60,Male,Yes,2026-02-22
C000827,66,Female,No,2024-12-24
C000828,48,Female,Yes,2022-07-22
C000829,47,Female,Yes,2022-06-26
C000830,48,Male,Yes,2022-06-09
C000831,41,Female,No,2024-05-11
C000832,36,Male,Yes,2023-01-07
C000833,48,Male,Yes,2024-09-30
C000834,44,Female,No,2025-05-02
C000835,33,Female,Yes,2025-05-18
C000836,46,Female,No,2021-12-09
C000837,59,Female,Yes,2024-08-08
C000838,29,Male,No,2023-01-30
C000839,26,Female,No,2026-01-20
C000840,33,Female,No,2024-07-21
C000841,28,Male,Yes,2022-02-21
C000842,67,Male,No,2021-07-25
C000843,69,Male,No,2024-11-21
C000844,49,Female,Yes,2025-05-23
C000845,22,Female,Yes,2024-02-12
C000846,30,Female,Yes,2023-11-13
C000847,57,Female,Yes,2026-01-13
C000848,48,Female,No,2022-01-04
C000849,43,Male,No,2022-10-16
C000850,27,Male,No,2021-10-23
C000851,48,Male,No,2021-05-19
C000852,38,Female,Yes,2022-08-31
C000853,22,Male,Yes,2025-11-28
C000854,29,Male,No,2025-03-21
C000855,40,Male,No,2021-03-31
C000856,46,Male,No,2025-09-03
C000857,19,Female,No,2024-01-18
C000858,32,Female,Yes,2025-01-06
C000859,26,Female,No,2021-05-10
C000860,19,Male,No,2021-12-08
C000861,69,Female,Yes,2021-03-28
C000862,41,Male,No,2023-01-16
C000863,27,Female,No,2025-12-19
C000864,31,Male,No,2024-07-27
C000865,33,Male,Yes,2022-11-10
C000866,19,Male,No,2023-08-28
C000867,53,Female,No,2021-04-07
C000868,42,Male,Yes,2022-12-13
C000869,32,Female,No,2023-03-05
C000870,32,Male,Yes,2025-09-21
C000871,65,Male,No,2022-08-13
C000872,33,Female,No,2023-11-13
C000873,44,Male,No,2021-04-04
C000874,25,Male,No,2022-01-22
C000875,24,Female,Yes,2023-03-01
C000876,70,Female,No,2023-07-06
C000877,57,Male,Yes,2022-06-19
C000878,47,Female,No,2022-11-11
C000879,26,Female,No,2025-10-17
C000880,30,Female,Yes,2025-05-16
C000881,42,Male,No,2022-09-01
C000882,57,Female,Yes,2023-10-01
C000883,30,Female,No,2023-08-29
C000884,63,Female,Yes,2023-08-24
C000885,32,Female,Yes,2021-07-30
C000886,25,Male,Yes,2025-10-10
C000887,42,Female,No,2023-11-27
C000888,67,Male,No,2021-12-16
C000889,49,Male,Yes,2024-09-10
C000890,49,Male,No,2022-02-06
C000891,55,Male,No,2021-12-01
C000892,49,Male,Yes,2021-08-16
C000893,70,Female,No,2026-02-21
C000894,50,Female,Yes,2025-06-23
C000895,26,Male,Yes,2024-10-10
C000896,32,Male,Yes,2023-04-09
C000897,36,Male,No,2021-04-13
C000898,29,Female,Yes,2021-11-20
C000899,54,Female,Yes,2025-01-19
C000900,22,Female,No,2026-01-14
C000901,61,Female,No,2021-11-12
C000902,52,Male,Yes,2024-02-03
C000903,49,Female,Yes,2022-01-27
C000904,57,Male,No,2025-11-12
C000905,45,Female,Yes,2021-05-18
C000906,24,Male,No,2021-10-21
C000907,59,Female,Yes,2024-11-17
C000908,32,Female,Yes,2022-08-01
C000909,21,Female,Yes,2022-10-23
C000910,62,Female,Yes,2024-06-21
C000911,34,Male,Yes,2024-12-13
C000912,32,Female,Yes,2024-07-22
C000913,41,Female,No,2021-11-18
C000914,32,Male,No,2021-07-25
C000915,36,Male,Yes,2024-03-03
C000916,35,Male,No,2024-05-12
C000917,65,Male,Yes,2021-10-31
C000918,25,Male,No,2024-11-03
C000919,36,Female,No,2025-05-19
C000920,18,Female,No,2025-12-31
C000921,28,Male,No,2025-07-26
C000922,59,Female,No,2023-04-30
C000923,51,Female,Yes,2025-02-18
C000924,43,Male,No,2022-04-19
C000925,36,Female,Yes,2025-12-09
C000926,29,Female,No,2025-03-22
C000927,52,Female,No,2021-03-26
C000928,69,Female,No,2023-08-18
C000929,52,Male,Yes,2022-09-18
C000930,62,Male,Yes,2022-04-01
C000931,26,Male,Yes,2022-07-30
C000932,27,Female,No,2024-03-17
C000933,63,Male,Yes,2025-08-27
C000934,45,Male,Yes,2024-09-27
C000935,65,Female,Yes,2023-06-28
C000936,58,Male,No,2023-05-06
C000937,53,Male,No,2021-05-08
C000938,46,Male,Yes,2024-06-25
C000939,47,Male,Yes,2023-01-29
C000940,29,Male,Yes,2026-02-07
C000941,60,Female,No,2024-03-17
C000942,62,Female,Yes,2024-02-22
C000943,62,Male,Yes,2024-01-01
C000944,53,Male,No,2021-04-29
C000945,18,Male,No,2022-04-16
C000946,63,Female,No,2024-07-15
C000947,48,Male,Yes,2025-09-01
C000948,62,Female,No,2025-09-28
C000949,66,Female,Yes,2024-09-29
C000950,29,Male,No,2022-04-29
C000951,64,Female,Yes,2025-05-02
C000952,40,Female,Yes,2021-11-26
C000953,30,Female,No,2023-05-26
C000954,61,Male,Yes,2022-09-17
C000955,46,Female,No,2024-06-13
C000956,68,Female,No,2025-10-28
C000957,43,Female,Yes,2022-05-16
C000958,40,Male,No,2021-12-29
C000959,58,Male,No,2021-12-01
C000960,70,Male,Yes,2025-08-11
C000961,54,Female,Yes,2021-10-09
C000962,51,Male,No,2023-01-20
C000963,62,Male,No,2023-11-10
C000964,68,Male,Yes,2023-12-16
C000965,48,Female,No,2025-01-14
C000966,47,Male,Yes,2021-05-08
C000967,56,Male,No,2022-10-16
C000968,36,Male,Yes,2025-03-20
C000969,19,Male,No,2025-08-31
C000970,26,Female,No,2023-07-17
C000971,33,Female,Yes,2022-04-15
C000972,64,Female,No,2025-12-06
C000973,70,Male,Yes,2024-10-30
C000974,33,Male,No,2022-10-05
C000975,43,Female,No,2022-03-03
C000976,38,Female,Yes,2023-01-05
C000977,40,Female,No,2022-06-23
C000978,40,Male,Yes,2024-05-22
C000979,19,Female,No,2022-10-29
C000980,40,Female,No,2021-06-04
C000981,68,Male,Yes,2022-04-03
C000982,26,Male,Yes,2024-06-04
C000983,43,Female,No,2025-10-07
C000984,51,Male,Yes,2021-11-16
C000985,38,Male,No,2021-07-28
C000986,54,Female,Yes,2022-12-15
C000987,69,Female,Yes,2021-07-12
C000988,36,Male,No,2022-08-22
C000989,20,Female,No,2022-04-23
C000990,70,Male,No,2025-06-20
C000991,60,Male,Yes,2023-02-24
C000992,70,Male,No,2021-04-13
C000993,70,Male,Yes,2024-06-22
C000994,52,Male,No,2021-04-30
C000995,37,Male,No,2022-07-26
C000996,28,Female,No,2025-05-26
C000997,27,Female,No,2025-01-18
C000998,23,Female,No,2024-09-23
C000999,20,Female,Yes,2023-06-18
C001000,21,Female,No,2025-09-18
C001001,61,Male,No,2025-08-23
C001002,23,Male,No,2023-10-06
C001003,37,Male,Yes,2021-05-17
C001004,56,Male,Yes,2024-03-21
C001005,53,Male,Yes,2022-09-16
C001006,47,Female,Yes,2024-08-21
C001007,20,Female,Yes,2021-08-11
C001008,30,Female,Yes,2024-04-01
C001009,53,Female,No,2021-05-15
C001010,64,Male,No,2022-01-03
C001011,29,Male,No,2022-10-06
C001012,42,Male,No,2021-05-04
C001013,63,Male,Yes,2021-04-02
C001014,53,Male,Yes,2024-12-11
C001015,53,Female,Yes,2022-08-15
C001016,43,Female,No,2024-07-25
C001017,28,Female,Yes,2022-03-21
C001018,38,Male,No,2023-10-13
C001019,37,Male,Yes,2024-05-30
C001020,62,Male,Yes,2025-02-08
C001021,36,Female,Yes,2023-05-28
C001022,31,Female,No,2022-12-31
C001023,29,Female,No,2023-01-21
C001024,31,Female,Yes,2024-02-28
C001025,35,Female,No,2025-10-03
C001026,35,Female,Yes,2025-12-01
C001027,39,Female,Yes,2024-03-17
C001028,65,Female,Yes,2023-08-06
C001029,38,Female,No,2022-10-14
C001030,26,Female,Yes,2021-11-13
C001031,40,Male,No,2022-10-07
C001032,43,Female,No,2025-12-05
C001033,27,Male,No,2021-12-30
C001034,69,Male,No,2021-12-27
C001035,29,Male,Yes,2024-09-26
C001036,65,Male,No,2025-01-17
C001037,44,Male,No,2022-02-04
C001038,57,Female,Yes,2025-12-20
C001039,43,Male,No,2024-07-02
C001040,66,Female,No,2023-06-18
C001041,41,Female,Yes,2024-01-08
C001042,55,Male,No,2022-03-22
C001043,34,Male,Yes,2024-08-19
C001044,57,Female,Yes,2024-04-11
C001045,53,Male,No,2024-02-04
C001046,55,Male,No,2025-08-15
C001047,36,Male,Yes,2022-06-21
C001048,37,Male,Yes,2025-10-04
C001049,61,Male,Yes,2024-11-15
C001050,33,Female,Yes,2025-10-31
C001051,28,Female,Yes,2024-04-28
C001052,60,Male,Yes,2021-09-22
C001053,63,Male,Yes,2025-10-31
C001054,47,Male,No,2024-07-01
C001055,53,Male,No,2025-02-09
C001056,56,Male,Yes,2021-12-10
C001057,31,Male,No,2021-10-26
C001058,57,Female,No,2022-04-14
C001059,27,Male,No,2024-12-13
C001060,58,Female,Yes,2023-04-30
C001061,37,Male,Yes,2022-09-20
C001062,58,Female,No,2024-04-16
C001063,37,Female,No,2024-12-16
C001064,51,Male,No,2021-05-19
C001065,23,Male,Yes,2023-07-12
C001066,40,Male,No,2022-04-26
C001067,46,Male,Yes,2023-05-21
C001068,19,Male,No,2021-05-29
C001069,22,Female,Yes,2025-01-28
C001070,40,Male,Yes,2022-05-26
C001071,18,Male,Yes,2022-05-20
C001072,26,Male,No,2025-02-22
C001073,38,Male,Yes,2022-01-27
C001074,62,Male,No,2022-11-20
C001075,49,Female,Yes,2023-07-05
C001076,27,Male,No,2023-01-15
C001077,62,Male,Yes,2023-04-19
C001078,33,Male,Yes,2024-11-25
C001079,41,Male,Yes,2023-12-14
C001080,49,Female,No,2023-02-15
C001081,67,Female,No,2024-06-17
C001082,26,Female,Yes,2024-09-16
C001083,70,Female,No,2022-08-25
C001084,29,Female,No,2022-05-10
C001085,34,Female,Yes,2023-05-18
C001086,19,Male,Yes,2024-05-15
C001087,47,Female,No,2025-02-28
C001088,47,Female,No,2022-10-03
C001089,18,Female,Yes,2024-09-24
C001090,66,Female,Yes,2021-09-06
C001091,51,Female,Yes,2025-06-10
C001092,64,Male,No,2021-05-30
C001093,63,Female,No,2022-10-23
C001094,54,Female,No,2022-03-08
C001095,23,Male,Yes,2021-09-30
C001096,67,Female,No,2024-04-02
C001097,18,Male,No,2022-02-27
C001098,34,Female,No,2023-01-05
C001099,42,Male,No,2024-06-27
C001100,39,Female,No,2024-04-25
C001101,37,Male,Yes,2023-07-19
C001102,50,Male,No,2024-11-19
C001103,61,Male,Yes,2024-05-01
C001104,51,Male,Yes,2023-12-13
C001105,43,Female,Yes,2026-02-21
C001106,27,Female,Yes,2024-12-01
C001107,20,Male,Yes,2025-07-01
C001108,65,Female,Yes,2023-02-15
C001109,28,Female,No,2024-02-07
C001110,23,Female,No,2024-05-18
C001111,34,Female,Yes,2023-11-19
C001112,69,Male,No,2023-12-17
C001113,31,Female,Yes,2022-04-30
C001114,41,Male,No,2022-05-04
C001115,68,Male,No,2025-10-02
C001116,56,Female,No,2023-08-10
C001117,67,Male,Yes,2023-12-15
C001118,39,Male,Yes,2022-01-23
C001119,52,Male,No,2025-04-17
C001120,63,Male,Yes,2021-09-12
C001121,50,Male,Yes,2025-12-15
C001122,19,Female,Yes,2022-01-09
C001123,47,Female,Yes,2024-06-04
C001124,20,Male,No,2022-03-18
C001125,19,Female,No,2022-12-09
C001126,52,Female,No,2025-05-03
C001127,31,Male,Yes,2021-05-17
C001128,26,Female,No,2021-09-16
C001129,67,Female,No,2022-11-17
C001130,28,Female,No,2023-08-02
C001131,34,Female,Yes,2021-05-08
C001132,43,Male,Yes,2024-10-29
C001133,29,Male,Yes,2024-06-01
C001134,52,Female,Yes,2026-02-19
C001135,29,Female,Yes,2021-12-02
C001136,55,Female,No,2025-03-18
C001137,62,Female,No,2023-01-08
C001138,61,Female,Yes,2024-09-05
C001139,36,Female,Yes,2024-03-31
C001140,28,Female,No,2021-11-09
C001141,50,Female,No,2024-09-13
C001142,46,Male,Yes,2021-07-16
C001143,38,Male,Yes,2025-08-25
C001144,63,Male,Yes,2024-07-24
C001145,49,Female,No,2025-11-10
C001146,47,Male,No,2023-07-18
C001147,33,Male,No,2022-12-31
C001148,36,Male,Yes,2024-09-01
C001149,27,Male,No,2021-04-09
C001150,22,Female,No,2023-10-25
C001151,52,Female,No,2022-03-28
C001152,65,Female,Yes,2021-03-06
C001153,53,Male,No,2022-07-30
C001154,53,Female,No,2024-11-04
C001155,62,Male,Yes,2021-09-16
C001156,66,Female,Yes,2021-03-12
C001157,27,Female,Yes,2023-03-08
C001158,69,Female,Yes,2026-02-22
C001159,41,Male,No,2024-11-25
C001160,19,Female,Yes,2024-01-29
C001161,46,Male,Yes,2023-04-11
C001162,24,Male,No,2022-06-12
C001163,22,Female,Yes,2021-06-23
C001164,32,Female,No,2025-11-07
C001165,50,Male,No,2025-07-29
C001166,54,Male,No,2022-01-14
C001167,39,Male,No,2022-07-10
C001168,49,Male,No,2024-11-17
C001169,54,Male,Yes,2022-10-27
C001170,18,Female,No,2023-09-08
C001171,52,Male,Yes,2022-11-07
C001172,56,Male,Yes,2021-10-01
C001173,59,Female,Yes,2022-02-20
C001174,19,Male,No,2024-11-23
C001175,39,Male,Yes,2024-07-03
C001176,46,Male,Yes,2023-01-27
C001177,20,Male,No,2024-01-04
C001178,32,Female,Yes,2024-08-03
C001179,29,Female,Yes,2024-11-24
C001180,60,Female,Yes,2021-08-19
C001181,53,Male,No,2021-06-19
C001182,37,Male,No,2021-07-17
C001183,21,Female,No,2021-11-11
C001184,32,Female,Yes,2021-05-22
C001185,62,Male,Yes,2024-02-25
C001186,40,Female,Yes,2023-03-19
C001187,20,Female,No,2025-05-10
C001188,69,Female,No,2021-10-02
C001189,33,Female,No,2021-04-30
C001190,41,Male,No,2024-03-22
C001191,52,Male,No,2025-06-11
C001192,42,Female,Yes,2025-06-28
C001193,45,Female,No,2021-07-17
C001194,49,Female,No,2021-04-01
C001195,33,Male,No,2025-09-21
C001196,25,Female,Yes,2022-10-14
C001197,38,Male,No,2023-06-17
C001198,21,Female,Yes,2021-11-14
C001199,63,Female,Yes,2022-04-04
C001200,56,Male,No,2022-10-25
C001201,43,Female,Yes,2023-04-10
C001202,60,Male,Yes,2025-03-18
C001203,20,Female,Yes,2021-11-08
C001204,53,Female,No,2022-06-10
C001205,21,Male,Yes,2023-03-08
C001206,55,Male,Yes,2024-08-02
C001207,66,Male,Yes,2024-04-20
C001208,24,Male,No,2025-03-30
C001209,56,Female,No,2025-04-17
C001210,32,Male,Yes,2023-02-27
C001211,40,Male,Yes,2023-07-03
C001212,68,Female,Yes,2021-04-03
C001213,52,Male,No,2021-11-23
C001214,70,Male,Yes,2025-04-17
C001215,26,Male,Yes,2022-06-30
C001216,65,Female,Yes,2021-06-19
C001217,57,Female,No,2024-05-16
C001218,63,Male,No,2023-02-24
C001219,29,Female,No,2024-09-11
C001220,57,Male,Yes,2025-10-22
C001221,66,Female,Yes,2024-10-13
C001222,31,Female,No,2023-03-20
C001223,30,Male,Yes,2021-09-21
C001224,68,Female,No,2024-09-12
C001225,66,Male,Yes,2025-02-24
C001226,62,Female,No,2021-11-02
C001227,28,Female,No,2025-10-24
C001228,37,Female,No,2022-03-06
C001229,60,Female,No,2024-01-06
C001230,43,Male,Yes,2021-04-02
C001231,46,Female,Yes,2023-06-30
C001232,57,Male,Yes,2023-12-02
C001233,26,Male,No,2021-04-21
C001234,42,Female,No,2025-05-18
C001235,35,Male,Yes,2023-01-14
C001236,67,Female,Yes,2021-12-24
C001237,54,Female,Yes,2024-08-08
C001238,70,Male,Yes,2021-07-28
C001239,33,Female,No,2023-03-27
C001240,20,Male,No,2021-06-20
C001241,19,Female,Yes,2024-01-24
C001242,34,Male,Yes,2024-09-17
C001243,68,Female,No,2024-02-15
C001244,44,Male,Yes,2024-08-31
C001245,62,Female,Yes,2024-02-27
C001246,68,Female,No,2021-06-17
C001247,70,Male,No,2024-08-12
C001248,33,Female,Yes,2023-07-15
C001249,68,Male,No,2024-02-19
C001250,56,Male,No,2023-02-21
C001251,52,Female,Yes,2024-03-07
C001252,23,Female,No,2021-12-24
C001253,56,Female,No,2024-08-07
C001254,54,Female,Yes,2021-06-22
C001255,46,Male,Yes,2023-06-23
C001256,46,Male,Yes,2021-03-22
C001257,21,Female,Yes,2022-02-07
C001258,65,Male,Yes,2025-02-02
C001259,68,Female,No,2023-11-16
C001260,45,Male,Yes,2021-12-05
C001261,51,Female,Yes,2023-09-08
C001262,20,Male,No,2021-12-01
C001263,19,Male,Yes,2021-11-20
C001264,48,Female,Yes,2025-09-26
C001265,21,Female,Yes,2023-02-13
C001266,52,Male,Yes,2023-10-31
C001267,37,Male,No,2025-11-02
C001268,61,Female,Yes,2021-06-18
C001269,27,Female,Yes,2025-08-27
C001270,51,Female,Yes,2025-11-23
C001271,33,Male,No,2023-06-13
C001272,34,Male,No,2021-03-29
C001273,22,Male,Yes,2026-01-25
C001274,58,Male,Yes,2022-02-01
C001275,22,Male,No,2023-08-19
C001276,66,Female,No,2024-05-29
C001277,51,Male,Yes,2024-04-01
C001278,64,Male,No,2021-09-20
C001279,38,Male,Yes,2025-10-26
C001280,38,Female,Yes,2025-09-01
C001281,39,Male,Yes,2026-01-12
C001282,70,Female,Yes,2025-07-05
C001283,31,Female,Yes,2022-12-17
C001284,25,Female,No,2026-01-13
C001285,65,Female,No,2025-11-06
C001286,60,Male,No,2024-10-17
C001287,48,Male,Yes,2022-04-14
C001288,31,Male,Yes,2021-11-23
C001289,24,Female,Yes,2022-11-13
C001290,34,Female,No,2021-12-22
C001291,54,Female,No,2023-09-08
C001292,26,Female,Yes,2025-03-27
C001293,58,Male,No,2024-03-05
C001294,43,Male,Yes,2022-12-28
C001295,42,Female,Yes,2021-09-23
C001296,54,Female,No,2024-08-26
C001297,21,Male,Yes,2024-07-10
C001298,61,Female,No,2024-01-18
C001299,33,Male,No,2024-05-11
C001300,61,Female,Yes,2021-09-18
C001301,23,Male,No,2023-06-25
C001302,20,Male,Yes,2024-04-30
C001303,36,Male,Yes,2026-01-31
C001304,38,Female,No,2025-11-16
C001305,50,Male,Yes,2025-12-15
C001306,20,Male,Yes,2021-10-07
C001307,52,Female,No,2023-11-13
C001308,54,Male,No,2021-11-03
C001309,42,Male,No,2024-04-07
C001310,51,Male,Yes,2022-01-12
C001311,70,Male,No,2021-06-05
C001312,18,Female,No,2023-01-26
C001313,30,Male,Yes,2021-04-01
C001314,46,Female,Yes,2024-08-11
C001315,42,Male,Yes,2025-10-25
C001316,33,Female,No,2023-08-15
C001317,19,Female,No,2025-09-17
C001318,65,Female,Yes,2023-10-12
C001319,66,Female,No,2025-01-07
C001320,35,Female,No,2026-02-03
C001321,46,Male,No,2024-11-22
C001322,48,Male,Yes,2023-06-16
C001323,69,Female,Yes,2024-12-11
C001324,60,Male,No,2024-03-16
C001325,32,Female,No,2025-04-12
C001326,47,Male,No,2025-12-16
C001327,66,Female,Yes,2023-11-07
C001328,30,Male,Yes,2022-08-13
C001329,19,Female,Yes,2021-10-09
C001330,44,Male,No,2025-01-31
C001331,59,Female,No,2023-11-03
C001332,61,Male,No,2022-01-24
C001333,65,Male,No,2021-07-09
C001334,68,Male,No,2026-02-17
C001335,37,Male,Yes,2021-12-29
C001336,55,Male,Yes,2021-03-13
C001337,28,Male,Yes,2021-12-23
C001338,18,Male,No,2022-02-20
C001339,47,Female,Yes,2022-11-26
C001340,42,Female,No,2024-11-08
C001341,45,Male,Yes,2024-01-21
C001342,31,Female,Yes,2023-10-06
C001343,33,Female,Yes,2021-11-02
C001344,61,Female,Yes,2023-05-18
C001345,36,Female,Yes,2025-03-10
C001346,43,Male,Yes,2021-06-21
C001347,21,Female,Yes,2022-12-25
C001348,67,Female,Yes,2026-02-18
C001349,70,Male,Yes,2024-05-30
C001350,41,Female,Yes,2021-08-10
C001351,58,Female,Yes,2025-03-28
C001352,22,Male,No,2021-12-16
C001353,23,Male,Yes,2024-06-24
C001354,70,Male,Yes,2022-10-27
C001355,63,Female,Yes,2024-06-18
C001356,23,Female,No,2022-12-27
C001357,69,Male,Yes,2025-12-29
C001358,21,Male,Yes,2025-02-22
C001359,66,Male,No,2021-04-06
C001360,50,Female,No,2023-03-31
C001361,56,Female,No,2022-07-12
C001362,26,Male,No,2022-08-12
C001363,33,Male,No,2024-07-22
C001364,20,Female,No,2023-09-11
C001365,39,Female,No,2021-10-21
C001366,44,Female,Yes,2025-02-20
C001367,69,Female,Yes,2024-12-23
C001368,32,Male,Yes,2023-04-14
C001369,46,Female,Yes,2022-03-13
C001370,48,Female,Yes,2023-12-06
C001371,68,Male,No,2022-03-03
C001372,59,Male,No,2024-06-21
C001373,34,Female,Yes,2022-03-12
C001374,48,Male,Yes,2025-04-03
C001375,68,Male,No,2022-04-16
C001376,52,Female,No,2023-06-10
C001377,20,Male,No,2024-11-22
C001378,59,Male,Yes,2022-02-11
C001379,40,Female,Yes,2024-12-10
C001380,47,Male,No,2023-07-20
C001381,24,Female,No,2024-07-01
C001382,19,Female,Yes,2022-01-30
C001383,50,Male,No,2022-09-27
C001384,50,Male,Yes,2022-10-21
C001385,65,Male,No,2025-02-15
